id,title,director_id,length,trailer_url,mpaa_rating,release_date,imdb_votes,release_year,adult,backdrop_path,budget,overview,tmdb_popularity,poster_path,revenue,tagline,tmdb_vote_average,tmdb_vote_count,imdb_id,tmdb_id,created_at,updated_at,awards,metascore,imdb_rating,Actor1,Actor 2,Actor 3,Actor 4,Director,Writer,Writer2,Income,Genre,Genre2,Studio,Studio2,Language,Language2,Country,Country2
6815,Into the Night (1985),,115,,R,1985-02-15 00:00:00 UTC,6,1985,false,/qlHwTz2o8jIn6diasKCZ5E8S4oV.jpg,0,"Ed Okin used to have a boring life. He used to have trouble getting to sleep. Then one night, he met Diana. Now, Ed's having trouble staying alive.",0,/AnHge5BItsBa1fMPdTWJYTNuiKA.jpg,6700000,A dangerous romance,6,10,89346,11338,2015-04-22 18:07:41 UTC,2015-04-22 20:21:10 UTC,1 win.,0,6,Jeff Goldblum,Michelle Pfeiffer,Carmen Argenziano,Andrew Marton,John Landis,Ron Koslow,NA,0.0,Comedy,Drama,Universal Pictures,NA,English,NA,United States of America,NA
6816,Three O'Clock High (1987),,97,,PG-13,1987-10-09 00:00:00 UTC,7,1987,false,/jz7ShKLfMqasUchzw946ONVcSNO.jpg,0,"A high school nerd, Jerry Mitchell (Siemaszko) is assigned to write a piece for the school paper about new boy Buddy Revell (Tyson), who is rumored to be a psychopathic nutcase. When Jerry accidentally touches Buddy, he says that they must fight in the parking lot at 3pm. Jerry will just about do anything to avoid the confrontation",0,/wH912p7wnDeRmdyEzCuqThNOpCS.jpg,3685862,"Jerry Mitchell just bumped into Buddy Revell. Now Jerry isn't thinking about math or english. Because at three o'clock, he's history.",6,11,94138,13339,2015-04-22 18:07:41 UTC,2015-04-22 20:21:10 UTC,N/A,0,7,Casey Siemaszko,Annie Ryan,Richard Tyson,Stacey Glick,Phil Joanou,Richard Christian Matheson,Thomas E. Szollosi,0.0,Comedy,NA,Universal Pictures,NA,English,NA,United States of America,NA
6819,"Rage in Harlem, A (1991)",,115,,R,1991-05-03 00:00:00 UTC,1,1991,false,/x7gUFPRKeSz4UX3yCORxr2Ak58Z.jpg,8000000,"A beautiful black gangster's moll flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang, and a few other unsavoury characters, are on her trail. A pudgy momma's boy becomes the object of her affections and the unlikely hero of the tale.",0,/11AWsVXzSJugb789NtabDp8QwxU.jpg,10400000,"",6,4,102749,41780,2015-04-22 18:07:41 UTC,2015-04-22 20:21:10 UTC,1 nomination.,0,5,Forest Whitaker,Gregory Hines,Robin Givens,Zakes Mokae,Bill Duke,Chester Himes ,John Toles-Bey ,30.0,Crime,NA,Miramax Films,Palace Pictures,English,NA,United States of America,United Kingdom
6821,More American Graffiti (1979),,110,,PG,1979-08-03 00:00:00 UTC,2,1979,false,/kFRFdPCitkZkjKDCuYXnqm2EBhw.jpg,3000000,College graduates deal with Vietnam and other issues of the late '60s.,0,/gWyEyAeK3wK6ZiXYsmrHBRvjOBS.jpg,15014674,The sights and sounds of the '60s. There were bittersweet times. There were funny times. And it was all unforgettable.,4,4,79576,33258,2015-04-22 18:07:41 UTC,2015-04-22 20:21:10 UTC,N/A,0,5,Candy Clark,Bo Hopkins,Ron Howard,Paul Le Mat,Bill L. Norton,Bill L. Norton,George Lucas ,400.4891333333333,Comedy,NA,Universal Pictures,Lucasfilm,English,NA,United States of America,NA
6823,Under Suspicion (1992),,99,,R,1991-09-27 00:00:00 UTC,2,1991,false,/tsKTkilS5IK1EjRcNJmQbbPV10O.jpg,0,"In the late 1950s, British police officer Tony Aaron resigns from the force after sleeping with Hazel, wife of the man whose house he was supposed to guard. In his new job as a fake private investigator, he helps couples get divorces by photographing Hazel having ""affairs"" with the husband. When she is murdered during a job, Tony begins having an affair with the dead man's mistress, Angeline, while trying to prove his innocence.",0,/AaW148JBjiAUsQx5EHXrzstylyn.jpg,221295,How close can you get to a killer before you're too close?,5,6,105691,26850,2015-04-22 18:07:41 UTC,2015-04-22 20:21:10 UTC,1 win.,0,6,Liam Neeson,Kenneth Cranham,Maggie O'Neill,Alan Talbot,Simon Moore,Simon Moore,NA,0.0,Drama,Crime,Columbia Pictures Corporation,London Weekend Television (LWT),English,NA,United States of America,United Kingdom
6829,"Gun in Betty Lou's Handbag, The (1992)",,89,,N/A,1992-08-21 00:00:00 UTC,1,1992,false,/bY5npLasVQNOrZSQbkFAUQdWv7A.jpg,13000000,"Betty Lou is a librarian in a very small town. Her husband is a police detective who takes her for granted. Betty Lou is the ultimate mouse. After a gangland figure is mysteriously murdered in town, Betty Lou finds the murder weapon, but can't get anyone's attention to tell them (we're talking very mousey, here). Finally in a fit of frustration she fires the gun in a restroom and when taken to the police station insists she is the murderer. It has the desired effect, people do pay attention to her. With hints at social graces from the hookers in her cell block, she's on her way.",0,/4qp0qJrsRBgq4C2Qemf5p2js9pV.jpg,3721911,"",5,1,104376,47898,2015-04-22 18:07:41 UTC,2015-04-22 20:21:11 UTC,N/A,0,4,Penelope Ann Miller,Eric Thal,Alfre Woodard,Julianne Moore,Allan Moyle,Grace Cary Bickley,NA,-71.3699153846154,Comedy,Mystery,Interscope Communications,Touchstone Pictures,NA,NA,NA,NA
6841,Article 99 (1992),,100,,R,1992-03-13 00:00:00 UTC,2,1992,false,/kfJIt2ma3AmbxjabsegxomrXBW6.jpg,0,"A group of doctors in a veteran's hospital must contend with their hopeless situation: too many patients and not enough beds. The main cause of their problems is bureaucratic belt-tightening by the hospital administrators. The doctors are determined to give the best service they can, even if that means defying the orders of management and performing unauthorized operations.",0,/yy6i38G7vU8mr0tFdcHmG69RWNl.jpg,6375979,"",3,3,101371,25269,2015-04-22 18:07:41 UTC,2015-04-22 20:21:36 UTC,N/A,0,6,Ray Liotta,Kiefer Sutherland,Forest Whitaker,Lea Thompson,Howard Deutch,Ron Cutler,NA,0.0,Comedy,Drama,Orion Pictures,NA,English,NA,NA,NA
6843,Eureka (1986),,130,,R,1983-05-01 00:00:00 UTC,1,1983,false,/vojlR3rEggo2mppuwBgSMuqtwn1.jpg,0,An Alaskan gold prospector (Gene Hackman) lives in luxury with his family on an island gangsters want.,0,/3vR60WZaOtdOUHBVcwGqJdyfCM.jpg,123572,"",7,2,83906,37943,2015-04-22 18:07:41 UTC,2015-04-22 20:21:36 UTC,1 nomination.,0,5,Gene Hackman,Theresa Russell,Rutger Hauer,Jane Lapotaire,Nicolas Roeg,Marshall Houts ,Paul Mayersberg ,0.0,Drama,NA,JF Productions,NA,English,NA,United States of America,United Kingdom
6846,Tough Guys Don't Dance (1987),,110,,R,1987-09-18 00:00:00 UTC,914,1987,false,,5000000,"Writer, ex-con and 40-something bottle-baby Tim Madden, who is prone to black-outs, awakens from a two-week bender to discover a pool of blood in his car.",0,/366Libc6dxcar8wS5r1z67xGqi.jpg,858250,"",0,0,94169,78146,2015-04-22 18:07:41 UTC,2015-04-22 20:21:36 UTC,1 win & 10 nominations.,0,4,Ryan O'Neal,Isabella Rossellini,Debra Stipe,Wings Hauser,Norman Mailer,Norman Mailer ,Norman Mailer ,-82.83500000000001,Drama,NA,Omni Zoetrope Studios,NA,English,NA,United States of America,NA
6847,There Goes My Baby (1994),,99,,R,1994-09-02 00:00:00 UTC,816,1994,false,,10500000,A group of high school seniors meets in the summer of 1965 and all struggle with the choices they have to make.,0,/2NikR9GmeGz9DKxRjuomJpzhzDM.jpg,123509,"",0,0,108320,88641,2015-04-22 18:07:41 UTC,2015-04-22 20:21:36 UTC,1 win.,0,6,Dermot Mulroney,Ricky Schroder,Kelli Williams,Noah Wyle,Floyd Mutrux,Floyd Mutrux,NA,-98.82372380952381,Comedy,Drama,NA,NA,English,NA,United States of America,NA
6848,Kingdom of the Spiders (1977),,97,,PG,1977-08-24 00:00:00 UTC,2,1977,false,/wWPVVkBEcDYWje9wF0R49nJPRvE.jpg,500000,"Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hoards of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of towns folk in a remote hotel.",0,/5mfd60NghwJhtDnGWNZFocGHpfx.jpg,17000000,"A Living, Crawling, Hell on Earth!",6,7,76271,30315,2015-04-22 18:07:41 UTC,2015-04-22 20:21:36 UTC,3 nominations.,0,5,William Shatner,Tiffany Bolling,Woody Strode,Lieux Dressler,John 'Bud' Cardos,Richard Robinson ,Alan Caillou ,3300.0,Horror,Sci-Fi,NA,NA,English,NA,United States of America,NA
6851,"Gas, Food, Lodging (1992)",,101,,R,1992-07-10 00:00:00 UTC,2,1992,false,,0,"In the boring desert of New Mexico, a single mother raises her two teenage daughters, Shade and Trudi, whose deepest desire is to leave the dead calm town. Shade is the type to escape in her extravagant fantasies while Trudi is so rebelious it could drive her away.",0,/eDLsfhGL78MKfTXC5T6N83AzS4d.jpg,1345236,"When Shade's good, she's very good. But when Trudi's bad, she's better.",0,0,104321,47866,2015-04-22 18:07:41 UTC,2015-04-22 20:21:37 UTC,4 wins & 6 nominations.,0,6,Brooke Adams,Ione Skye,Fairuza Balk,James Brolin,Allison Anders,Richard Peck ,Allison Anders ,0.0,Romance,Drama,Cineville,NA,English,NA,United States of America,NA
6853,Campus Man (1987),,94,,PG,1987-04-10 00:00:00 UTC,392,1987,false,/lPnT6DIfkk8ekvn0jCxBQ15LeFq.jpg,0,"Todd Barret is an aspiring businessman. He's got what it takes, but what he doesn't have is enough money to stay in college. So he cooks up a plan to make the first ever all male sports calendar. He eventually convinces Cactus Jack, a very shadowy and tough loan shark, to give him enough money to make the deal. Todd makes enough to pay for his education, but what about the money he owes Cactus Jack?",0,/eBCRIaRMcmyxFeKHzgeDM7xeTdR.jpg,989000,"All the girls want to take Brett Wilson home, but his friends just want to take him to the bank.",4,1,92717,73265,2015-04-22 18:07:41 UTC,2015-04-22 20:21:37 UTC,N/A,0,4,John Dye,Steven Lyon,Kim Delaney,Kathleen Wilhoite,Ron Casden,Matt Dorff ,Aleks Horvat ,0.0,Comedy,NA,NA,NA,NA,NA,NA,NA
6860,Mobsters (1991),,104,,R,1991-07-26 00:00:00 UTC,6,1991,false,/xSpe14ZBb6fvnYdNWzJVNNQ0taQ.jpg,0,"The story of a group of friends in turn of the century New York, from their early days as street hoods to their rise in the world of organized crime...",0,/jFWexCrp85xsa7mJrbGZhEmOtDk.jpg,20246790,They didn't take orders...They took over.,5,6,102460,21219,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,2 nominations.,0,5,Christian Slater,Costas Mandylor,Richard Grieco,Jeremy Schoenberg,Michael Karbelnikoff,Michael Mahern ,Michael Mahern ,0.0,Drama,Crime,Universal Pictures,NA,English,Français,United States of America,NA
6862,Out of Time (2003),,105,,R,2003-10-03 00:00:00 UTC,41,2003,false,/AmzCMsWyWAsUCRSTXHPmm3cK8mm.jpg,50000000,"Matt Lee Whitlock, respected chief of police in small Banyan Key, Florida, must solve a vicious double homicide before he himself falls under suspicion. Matt Lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth.",1,/3k3YJByOHT7z8DQa43yj6P5LFHI.jpg,55495563,The Clock Is Ticking...,6,73,313443,2116,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,4 wins & 7 nominations.,63,6,Denzel Washington,Eva Mendes,Sanaa Lathan,Dean Cain,Carl Franklin,David Collard,NA,10.991126,Drama,Crime,Metro-Goldwyn-Mayer,NA,English,NA,United States of America,NA
6863,School of Rock (2003),,108,,PG-13,2003-10-03 00:00:00 UTC,182,2003,false,/nLUO2kQyyvG1DlCnHuxHwapbCTX.jpg,35000000,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fourth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",1,/cREN222Yw78zvSQ9bg17Y9QZS0c.jpg,131282949,He just landed the gig of his life: 5th grade.,6,384,332379,1584,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,Nominated for 1 Golden Globe. Another 8 wins & 13 nominations.,82,7,Jack Black,Adam Pascal,Lucas Papaelias,Chris Stack,Richard Linklater,Mike White,NA,275.09414,Comedy,Musical,Paramount Pictures,NA,English,NA,United States of America,NA
6867,"Station Agent, The (2003)",,88,,R,2003-01-26 00:00:00 UTC,51,2003,false,/m2BkJ8Fs8O8NCuokXTcCdc4q9Um.jpg,500000,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",0,/kjJg6eJa9I9flfHaJG67ecEv8YX.jpg,8679814,Loneliness is much better when you have got someone to share it with.,7,40,340377,2056,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,Won 1 BAFTA Film Award. Another 29 wins & 26 nominations.,81,7,Peter Dinklage,Paul Benjamin,Jase Blankfort,Paula Garcés,Thomas McCarthy,Thomas McCarthy,NA,1635.9628,Comedy,Drama,Miramax Films,NA,English,NA,United States of America,NA
6868,Wonderland (2003),,104,,R,2003-10-23 00:00:00 UTC,17,2003,false,/uuyVXTLHrC2A4ZUF5ZkqgWq64Aj.jpg,5000000,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes. You're about to experience both versions.",0,/b1BlGu3cZxDSBwEMG77pAxH41VF.jpg,2466444,"Sex, drugs, murder. Welcome to L.A.",6,13,335563,4997,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,3 nominations.,43,6,Kate Bosworth,Carrie Fisher,Val Kilmer,Kim Marriner,James Cox,James Cox,Captain Mauzner,-50.67112,Drama,Crime,Lions Gate Films,NA,English,NA,United States of America,Canada
6869,Bus 174 (Ônibus 174) (2002),,150,,R,2002-10-08 00:00:00 UTC,5,2002,false,/sQ4t9MG33UDdBWaKdSb4vDKj8I3.jpg,0,"Documentary depicts what happened in Rio de Janeiro on June 12th 2000, when bus 174 was taken by an armed young man, threatening to shoot all the passengers. Transmitted live on all Brazilian TV networks, this shocking and tragic-ending event became one of violence's most shocking portraits, and one of the scariest examples of police incompetence and abuse in recent years.",0,/tGMgyT0SlQy1ZspUL00ka9Mk24k.jpg,217201,"",6,2,340468,8439,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,11 wins & 5 nominations.,83,7,Anonymous,Maria Aparecida,Captain Batista,Luanna Belmon,"José Padilha, Felipe Lacerda",Bráulio Mantovani,José Padilha,0.0,Crime,Documentary,Zazen Produções,NA,Español,Português,Brazil,NA
6870,Mystic River (2003),,138,,R,2003-10-07 00:00:00 UTC,305,2003,false,/77SSqcbjWooVLUndqjhGugA8eln.jpg,25000000,"A thriller about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present. Sean Penn won an Oscar for his multifaceted performance as a father who lost his daughter.",1,/qeHasONCKH5sR9HcTWquXI5ZN5y.jpg,156822020,"We bury our sins, we wash them clean.",7,317,327056,322,2015-04-22 18:07:41 UTC,2015-04-22 20:22:05 UTC,Won 2 Oscars. Another 75 wins & 89 nominations.,84,8,Sean Penn,Tim Robbins,Kevin Bacon,Laurence Fishburne,Clint Eastwood,Brian Helgeland ,Dennis Lehane ,527.28808,Drama,Crime,Warner Bros. Pictures,Village Roadshow Pictures,English,NA,United States of America,NA
6872,"House of the Dead, The (2003)",,90,,R,2003-10-10 00:00:00 UTC,30,2003,false,/p7P8OPFQUSyT0i1jcymTSswumIi.jpg,7000000,"Set on an island off the coast, a techno rave party attracts a diverse group of college coeds and a Coast Guard officer. Soon, they discover that their X-laced escapades are to be interrupted by zombies and monsters that attack them on the ground, from the air, and in the sea, ruled by an evil entity in the House of the Dead... Prequel to the House of the Dead video games.",0,/9rHsJO72aEqrtGsi6xJbgIRz1lL.jpg,13818181,You won't last the night.,4,14,317676,11059,2015-04-22 18:07:41 UTC,2015-04-22 20:22:06 UTC,2 wins.,15,2,Jonathan Cherry,Tyron Leitso,Clint Howard,Ona Grauer,Uwe Boll,Mark A. Altman ,Dan Bates ,97.40258571428572,Action,Horror,Artisan Entertainment,NA,English,Français,United States of America,Germany
6873,Intolerable Cruelty (2003),,100,,PG-13,2003-09-02 00:00:00 UTC,69,2003,false,/v9jKlRt9PYJ4NWVkSz3Ozkr8zdv.jpg,60000000,A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,1,/7oWPCwJkgOw0ZfrU2TC7mqLm0ex.jpg,119940815,They can't keep their hands off each others assets.,5,83,138524,11775,2015-04-22 18:07:41 UTC,2015-04-22 20:22:06 UTC,3 nominations.,71,6,George Clooney,Catherine Zeta-Jones,Geoffrey Rush,Cedric the Entertainer,"Joel Coen, Ethan Coen",Robert Ramsey ,Matthew Stone ,99.90135833333333,Comedy,Romance,Universal Pictures,Imagine Entertainment,English,Français,United States of America,NA
6874,Kill Bill: Vol. 1 (2003),,111,,R,2003-10-09 00:00:00 UTC,607,2003,false,/kkS8PKa8c134vXsj2fQkNqOaCXU.jpg,55000000,"An assassin is shot at the altar by her ruthless employer, Bill, and other members of their assassination circle. But ""The Bride"" lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.",2,/vdENJAPObttowMtIwe9jgtbsEnq.jpg,180949000,Go for the kill.,7,1348,266697,24,2015-04-22 18:07:41 UTC,2015-04-22 20:22:06 UTC,Nominated for 1 Golden Globe. Another 22 wins & 61 nominations.,69,8,Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,Quentin Tarantino,Quentin Tarantino,Quentin Tarantino ,228.99818181818182,Action,Crime,Miramax Films,A Band Apart,English,Français,United States of America,Japan
6875,Dopamine (2003),,79,,R,2003-10-03 00:00:00 UTC,1,2003,false,,0,"Rand is a computer animator, who has created an artificial intelligence creature designed to interact with children and teach them responsibility. When his prototype is forced into practice at a school, Rand encounters Sarah, a teacher he was inexplicably drawn to, at his favorite bar one fateful evening. Sparks fly between them, but fundamental differences in their approaches to love and relationships slow them down to a halt.",0,/9H2a05sgrRkj20xQBuh6jMngrC2.jpg,22278,Love. Real or Just a Chemical Reaction?,4,1,342300,54973,2015-04-22 18:07:41 UTC,2015-04-22 20:22:06 UTC,1 win & 1 nomination.,52,5,John Livingston,Sabrina Lloyd,Bruno Campos,Rueben Grundy,Mark Decena,Timothy Breitbach,Mark Decena,0.0,Comedy,Romance,NA,NA,English,NA,United States of America,NA
6879,Runaway Jury (2003),,127,,PG-13,2003-10-09 00:00:00 UTC,71,2003,false,/mSFzYuqATKYAXIVgk6nPqyk59J7.jpg,60000000,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,0,/dWq7p5HmfZAphAMikFARr1cJ6IN.jpg,80154140,Trials are too important to be decided by juries.,6,78,313542,11329,2015-04-22 18:07:41 UTC,2015-04-22 20:22:06 UTC,3 nominations.,61,7,John Cusack,Gene Hackman,Dustin Hoffman,Rachel Weisz,Gary Fleder,John Grisham ,Brian Koppelman ,33.59023333333334,Drama,Thriller,Regency Enterprises,20th Century Fox,NA,NA,United States of America,NA
6880,"Texas Chainsaw Massacre, The (2003)",,98,,R,2003-10-17 00:00:00 UTC,97,2003,false,/kfu8cB87ldbQPDbWTfIg1INXd8G.jpg,9500000,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding killer and his family of equally psychopathic killers.",0,/gRJ1r82SrOwOHQTOBPKFqnavPuQ.jpg,107071655,What you know about fear... doesn't even come close.,6,165,324216,9373,2015-04-22 18:07:41 UTC,2015-04-22 20:22:06 UTC,7 wins & 11 nominations.,38,6,Jessica Biel,Jonathan Tucker,Erica Leerhsen,Mike Vogel,Marcus Nispel,Kim Henkel,Tobe Hooper,1027.0700526315788,Horror,NA,New Line Cinema,Focus Features,English,NA,United States of America,NA
